from_address,pattern,proxy-class
0x1ea3a9d087442bebe9262e7f37ebddb9abb6f764,"['EOA', 'FA']",Forwarder
0x38054f936fa8f7cad6212ee9e61adad924896589,['EOA'],Upgradeable
0xa9d0e0cecdf1645ee8eaa5f78a8214bf39b709c5,"['EOA', 'FA']",Forwarder
0x0a231c0e10134d8f714751c0f516cbe78bcbf013,['EOA'],Forwarder
0x80931f3ad61bc2a46065d8359e2e004ac0cd9f04,"['EOA', 'FA']",Forwarder
0x7bf125527a185d2c0990cb8254dabe0b866df15a,"['EOA', 'FA']",Forwarder
0x12ffe140157b8ee9654fb0c6b9780a3f394e563f,"['EOA', 'FA']",Forwarder
0xb319ddfadac89a05e3013f8c2194a2fb5d0c5012,['EOA'],Forwarder
0xc43db2acbd9e7812661d99600b5d4d503366ddd0,"['EOA', 'FA']",Forwarder
0x4f6a16ee73aa3bbcf6fbd2cebab589a27941d174,"['EOA', 'FA', 'P']",Upgradeable
0x4b69feeff68884ac1cf2a3c43a907e1625dfa7d7,['EOA'],Forwarder
0x34b3bbce4e11e575ce32c91f628cc4a26fdf7907,['EOA'],Forwarder
0x9eb4f1bb44b7a6c7f51cd329ac318c5d698dd5c1,"['EOA', 'FA', 'P']",Upgradeable
0x60d3a73334e403b34fa50d44530fc7fac6afed80,"['EOA', 'FA', 'P']",Upgradeable
0x99ce277a69e399cf0b6a48496b0fab11ad321522,"['EOA', 'FA', 'P']",Upgradeable
0x593c73206180492eb955391ea6d6ac5da5b16a7b,['EOA'],Forwarder
0xd0f116ed682f24a2c17f8358ab30f8e9390ce790,"['EOA', 'FA']",Forwarder
0x704a32f5ae95b3c13410ebb68a99f722d2751a89,['EOA'],Forwarder
0xd39a7790c543995eeec67912c6ae00e15f20ebb2,"['EOA', 'FA']",Forwarder
0xc3944dbac18b7c66de40d0665f49d993e3050e8f,"['EOA', 'FA']",Forwarder
0x4fc16de11deac71e8b2db539d82d93be4b486892,['EOA'],Upgradeable
0xa906fe0ec3e85960ec364d9602f9ede458471384,"['EOA', 'FA']",Forwarder
0x19242735ca0fbcf882a1ce13d279fff89ac264f2,"['EOA', 'FA', 'P']",Upgradeable
0xaa94575e6ee941f10b9e9ff868049a16dacfb689,['EOA'],Forwarder
0xf749d8027e26c947f8a8f8536eef56c12dedfe46,['EOA'],Forwarder
0xef6761819a8e6d16b785849c32547b013251ea27,['EOA'],Upgradeable
0x36d6651d7a43fc0416ab6232f08fd9f194e943d5,"['EOA', 'FA', 'P']",Upgradeable
0x3e5796cfc84be639267be3b789dcfe9564a71403,"['EOA', 'FA', 'P']",Upgradeable
0x6a3ae0a2400c44d4d3114c3c1f44845cadc0f2cd,"['EOA', 'FA']",Forwarder
0x6016f7aca4cf65c74d9c5ba313bb74ad6a43d96a,"['EOA', 'FA', 'P', 'P']",Forwarder
0x6a5fc177ea6208c57f8cfbaca009b6d97c868256,"['EOA', 'FA']",Forwarder
0x1ce46c23b91904056e76c8a0c0321eeafae43b5d,"['EOA', 'FA']",Forwarder
0x675d4f4c94672850d1167fe962b5e8a0ee3bd53e,['EOA'],Forwarder
0x5362692010591546846707a41e1bd897740744aa,['EOA'],Forwarder
0x367be0ddac34a579dd608505650cf63f608476b5,['EOA'],Forwarder
0x46dcde86b25a3f3b61eadd6b7225f4e2721c0e23,['EOA'],Upgradeable
0x89a0153153d5ceeb886f6bd39bb4071b2277923b,"['EOA', 'FA']",Forwarder
0x3a46ae865bb515c9be053a50bdfe81f2794b0d9e,"['EOA', 'FA']",Forwarder
0xb00fabf1525463a71988c5ecdda97c306c762d67,['EOA'],Upgradeable
0xfe50b0c135ae1be5d8fea07dc5633441556bcedd,['EOA'],Forwarder
0x1f735530091f8d4a2ac27ddff329521602228b84,['EOA'],Forwarder
0x7329ae367a229cdad0cc61198c3d94cba5a63cff,"['EOA', 'FA', 'P']",Forwarder
0xe8c2a35d5bd61d748f3a62e5ab8b9d536554073d,['EOA'],Forwarder
0xb6ad5818bfa39b9734b6f8f14bdca416db8c786e,"['EOA', 'FA']",Forwarder
0xdfd605b53e7cd053d22b80607165933c5735dca7,"['EOA', 'FA']",Forwarder
0xa3fda2d53ab9b3c219bbe9f7cc3f1bb5b2cea8a3,"['EOA', 'FA']",Forwarder
0xb3bbf79292ad5f469253359b640045c302bdbd78,"['EOA', 'FA']",Forwarder
0x7f68c3906101b947fa918cc36915a622c48ff405,"['EOA', 'FA']",Forwarder
0x6a81bf76ced3a55a500550b1f2cf42c68c513f74,"['EOA', 'FA']",Forwarder
0x6d77fb2bb8d7d9fc66c5e5ab758df382823a9862,['EOA'],Forwarder
0xcd537d88f2f2534597c18f9924332fbbebc435bb,"['EOA', 'FA', 'P']",Forwarder
0xa01f7d8f37e6658e2b74a6a2c3daab9c042aef95,"['EOA', 'FA', 'P']",Upgradeable
0xfa4ca89768dbc975159e81ece13173a0dc274567,"['EOA', 'FA']",Forwarder
0x8cf8cf4d889febca2bd6c07c8f45a8b4e1fa85e8,"['EOA', 'FA', 'P']",Upgradeable
0x3e55e3cd8ddcb17e0603d25a2e89c696cae94df1,"['EOA', 'FA']",Forwarder
0x76e8ee2f47c57ae4775f91e49b3c5c68b3c4d990,['EOA'],Forwarder
0xa97cbe83137f21c41888d4da35c08bdb92ea73a8,"['EOA', 'FA']",Forwarder
0x22c4893734b706c6e06e88c49b48d23d0766c2e0,['EOA'],Forwarder
0xa5331816a70bb46efe964d4f265441e255434f3a,"['EOA', 'FA', 'P']",Upgradeable
0x7fff0326e0de62676f1bf60af435cbe1c7cb1d96,['EOA'],Forwarder
0xa33ed9446bc77fdafd4afef9020f5fc4ce9b1301,['EOA'],Forwarder
0x2bae4b58ea981b2e00f9feda82c2992c22b75d2c,['EOA'],Forwarder
0x011b6e24ffb0b5f5fcc564cf4183c5bbbc96d515,"['EOA', 'FA']",Upgradeable
0x67fc8f6f3202a4b7e7f6aa3ff987953c27fe772c,"['EOA', 'FA']",Forwarder
0x800357f801d7ac88950a6017d502c6f45949398a,['EOA'],Forwarder
0xf2e404571f25775d250a411481c7b7b4304233d0,['EOA'],Forwarder
0xc98e3c97fda9313f6023c7c911e7d5f55719687e,"['EOA', 'FA']",Forwarder
0x930079751d0f4be5ccc18730ebc5e6382c0114ca,"['EOA', 'FA']",Forwarder
0x24aa236de33f2053f710fd6e244c21b89ac437c0,['EOA'],Forwarder
0x954dce38bd93b527f9661ed4ff0f285e3508d0c7,"['EOA', 'P']",Upgradeable
0xd765c7ff8f304e048bf201f0c64c001ba8f05b85,"['EOA', 'FA']",Forwarder
0x2d60008d8bf32c8b74344ba8602a93653b22711e,"['EOA', 'FA']",Upgradeable
0x7e1c0e6d777cb12605908d57538eea38c3fbf35a,"['EOA', 'FA']",Forwarder
0x4e3f1ad7ca1b30abcdc23c21f65fcf7625ab6431,['EOA'],Forwarder
0xbc024c7964bfc1c50ef2c0ce7ea71331f158a43c,"['EOA', 'FA']",Forwarder
0xce2468c8a666e331634d37413546473a6321265b,"['EOA', 'FA', 'P']",Forwarder
0x5cb9ab28652f6946b8f94045f138ac84c70cc000,"['EOA', 'FA']",Forwarder
0xd8a6e41f2eb8800c846512af827f71d21e001843,"['EOA', 'FA', 'P']",Upgradeable
0xbac32ee5579acda55c6a2082c5f0bc7106edd9dc,"['EOA', 'FA']",Forwarder
0xc2de36fc8d16a3bfca50eab550f9cd43430d2092,"['EOA', 'FA', 'P']",Forwarder
0x9142a4be0e76a2cd0f571e0cb2bd57479d33082f,['EOA'],Forwarder
0x6839a40a81322e14f4876e86b3cc24e0675495a7,['EOA'],Upgradeable
0xaeef7905403278a4a2a889f5b6f4a253b010b40b,"['EOA', 'FA', 'P']",Upgradeable
0x98f9772b62fe3061378c1a2a793a6871319ef98a,"['EOA', 'FA', 'P']",Upgradeable
